architecture,regime,epoch,train_loss_mean,train_loss_min,train_loss_max,validation_loss_mean,validation_loss_min,validation_loss_max,validation_macro_f1_mean,validation_macro_f1_min,validation_macro_f1_max,validation_accuracy_mean,n_seeds
yolov8n_cls,standard_ce,21,0.038117750579514144,0.0319551052234294,0.0414266631845221,0.027699112930917702,0.0181871347040647,0.0382994414713961,0.992148242908728,0.9875976611973514,0.9986933650093331,0.9924466338259442,5
yolov8n_cls,standard_ce,22,0.03822077891154306,0.0346963597763565,0.0444956954850149,0.028074266804852983,0.0178783614882719,0.0377082022515619,0.992445380769469,0.9886070470761202,0.9971394692878006,0.9924466338259442,5
yolov8n_cls,standard_ce,23,0.03820136935299548,0.0298004735131896,0.0470336557207187,0.02219097831824404,0.0165972374406397,0.0275139748855732,0.9937865612556138,0.9889052118576276,0.9972060312628028,0.9934318555008211,5
yolov8n_cls,standard_ce,24,0.03060873626652766,0.0282087532832878,0.0339670751558089,0.02566250933545266,0.0175206325701644,0.035008814315463,0.9915687951098218,0.985856506313832,0.9955555555555556,0.9917898193760262,5
yolov8n_cls,standard_ce,25,0.0316879573221251,0.0225438533694547,0.0362394519520167,0.02072285611666745,0.0177588439898256,0.0268402119088391,0.9929637122409019,0.989898521265987,0.9957205176030116,0.9930213464696224,4
yolov8n_cls,standard_ce,26,0.0295780627294697,0.0262552721037976,0.0329518616572677,0.019430273630985425,0.017990792370883,0.0212861262583013,0.9943348297624482,0.993031622945613,0.9957205176030116,0.9942528735632183,4
yolov8n_cls,standard_ce,27,0.0280739121815854,0.0208690462620873,0.0338907316569337,0.028769951646444775,0.0208227328530991,0.042869629739529,0.9902902483395989,0.9869629396845911,0.993031622945613,0.9897372742200329,4
yolov8n_cls,standard_ce,28,0.0306796634816916,0.0282232419520564,0.0374671068527,0.0185398473899686,0.0129754608973963,0.0215121493378519,0.9950775865923438,0.9928666608981568,0.9972060312628028,0.9950738916256157,4
yolov8n_cls,standard_ce,29,0.024387006369511025,0.0204923078371948,0.0272742183646596,0.02837395302495945,0.0227777986693209,0.0354829392194146,0.9906613738384754,0.9870784581267824,0.993031622945613,0.9901477832512315,4
yolov8n_cls,standard_ce,30,0.029272302658791934,0.0249961537893318,0.0328910780503448,0.02209375482166617,0.0193148182291378,0.0255304912792607,0.9920450128499662,0.9875466577777976,0.995837047709488,0.9923371647509578,3
yolov8n_cls,standard_ce,31,0.0223183182378337,0.0186950637764168,0.0270697514518362,0.013529457020054333,0.0126157387806643,0.0150438657197535,0.9972451144303824,0.9972060312628028,0.9973232807655416,0.997263273125342,3
yolov8n_cls,standard_ce,32,0.025516142210239467,0.024212806293109,0.0271211852887498,0.019392588356859967,0.0098819419854796,0.0265137146749688,0.9942173188706529,0.9912675048193018,0.9985177908945,0.9939792008757525,3
yolov8n_cls,standard_ce,33,0.02512183098406723,0.0228683011884586,0.0268263356926276,0.01767203448090893,0.0163593150377854,0.0185146192210108,0.993978595037358,0.9918630929511144,0.995837047709488,0.9945265462506842,3
yolov8n_cls,standard_ce,34,0.02183685949945043,0.0185317625254688,0.0255406657224594,0.0206117983102366,0.0179230848817408,0.0252081817170843,0.9918941216875545,0.9884150976655788,0.9942356444514716,0.9917898193760263,3
